haploblock_id	chrom	start	end	n_snps	n_clusters	hash_length	cluster_diff_score
chr10_119689320_119821746	chr10	119689320	119821746			20	
chr10_119821746_119954199	chr10	119821746	119954199			20	
chr10_119954199_119973312	chr10	119954199	119973312			20	
chr10_119973312_120065706	chr10	119973312	120065706			20	
chr10_120065706_120116167	chr10	120065706	120116167			20	
chr10_120116167_120142287	chr10	120116167	120142287			20	
chr10_120142287_120209055	chr10	120142287	120209055			20	
chr10_120209055_120248514	chr10	120209055	120248514			20	
chr10_120248514_120277499	chr10	120248514	120277499			20	
chr10_120277499_120310924	chr10	120277499	120310924			20	
chr10_120310924_120362442	chr10	120310924	120362442			20	
chr10_120362442_120415050	chr10	120362442	120415050			20	
chr10_120415050_120461527	chr10	120415050	120461527			20	
chr10_120461527_120496475	chr10	120461527	120496475			20	
chr10_120496475_120535321	chr10	120496475	120535321			20	
chr10_120535321_120590303	chr10	120535321	120590303			20	
chr10_120590303_120606236	chr10	120590303	120606236			20	
chr10_120606236_120647811	chr10	120606236	120647811			20	
chr10_120647811_120723466	chr10	120647811	120723466			20	
chr10_120723466_120749739	chr10	120723466	120749739			20	
chr10_120749739_120797962	chr10	120749739	120797962			20	
chr10_120797962_120844539	chr10	120797962	120844539			20	
chr10_120844539_120943356	chr10	120844539	120943356			20	
chr10_120943356_120964717	chr10	120943356	120964717			20	
chr10_120964717_120990035	chr10	120964717	120990035			20	
chr10_120990035_121045971	chr10	120990035	121045971			20	
chr10_121045971_121128825	chr10	121045971	121128825			20	
chr10_121128825_121243292	chr10	121128825	121243292			20	
chr10_121243292_121264902	chr10	121243292	121264902			20	
chr10_121264902_121330294	chr10	121264902	121330294			20	
chr10_121330294_121336954	chr10	121330294	121336954			20	
chr10_121336954_121376438	chr10	121336954	121376438			20	
chr10_121376438_121396869	chr10	121376438	121396869			20	
chr10_121396869_121434484	chr10	121396869	121434484			20	
chr10_121434484_121470211	chr10	121434484	121470211			20	
chr10_121470211_121511545	chr10	121470211	121511545			20	
chr10_121511545_121569015	chr10	121511545	121569015			20	
chr10_121569015_121596749	chr10	121569015	121596749			20	
chr10_121596749_121632864	chr10	121596749	121632864			20	
chr10_121632864_121662581	chr10	121632864	121662581			20	
chr10_121662581_121681870	chr10	121662581	121681870			20	
chr10_121681870_121713508	chr10	121681870	121713508			20	
chr10_121713508_121743962	chr10	121713508	121743962			20	
chr10_121743962_121803970	chr10	121743962	121803970			20	
chr10_121803970_121973536	chr10	121803970	121973536			20	
chr10_121973536_122041867	chr10	121973536	122041867			20	
chr10_122041867_122072931	chr10	122041867	122072931			20	
chr10_122072931_122096282	chr10	122072931	122096282			20	
chr10_122096282_122134349	chr10	122096282	122134349			20	
chr10_122134349_122141688	chr10	122134349	122141688			20	
chr10_122141688_122153815	chr10	122141688	122153815			20	
chr10_122153815_122177946	chr10	122153815	122177946			20	
chr10_122177946_122208957	chr10	122177946	122208957			20	
chr10_122208957_122255424	chr10	122208957	122255424			20	
chr10_122255424_122303937	chr10	122255424	122303937			20	
chr10_122303937_122337912	chr10	122303937	122337912			20	
chr10_122337912_122356060	chr10	122337912	122356060			20	
chr10_122356060_122443362	chr10	122356060	122443362			20	
chr10_122443362_122475780	chr10	122443362	122475780			20	
chr10_122475780_122544630	chr10	122475780	122544630			20	
chr10_122544630_122618722	chr10	122544630	122618722			20	
chr10_122618722_122646073	chr10	122618722	122646073			20	
chr10_122646073_122710573	chr10	122646073	122710573			20	
chr10_122710573_122745079	chr10	122710573	122745079			20	
chr10_122745079_122770014	chr10	122745079	122770014			20	
chr10_122770014_122829744	chr10	122770014	122829744			20	
chr10_122829744_122956576	chr10	122829744	122956576			20	
chr10_122956576_123035253	chr10	122956576	123035253			20	
chr10_123035253_123107878	chr10	123035253	123107878			20	
chr10_123107878_123117773	chr10	123107878	123117773			20	
chr10_123117773_123138744	chr10	123117773	123138744			20	
chr10_123138744_123223539	chr10	123138744	123223539			20	
chr10_123223539_123270585	chr10	123223539	123270585			20	
chr10_123270585_123351240	chr10	123270585	123351240			20	
chr10_123351240_123397946	chr10	123351240	123397946			20	
chr10_123397946_123418094	chr10	123397946	123418094			20	
chr10_123418094_123455809	chr10	123418094	123455809			20	
chr10_123455809_123470836	chr10	123455809	123470836			20	
chr10_123470836_123499752	chr10	123470836	123499752			20	
chr10_123499752_123518049	chr10	123499752	123518049			20	
chr10_123518049_123550345	chr10	123518049	123550345			20	
chr10_123550345_123567363	chr10	123550345	123567363			20	
chr10_123567363_123642525	chr10	123567363	123642525			20	
chr10_123642525_123684588	chr10	123642525	123684588			20	
chr10_123684588_123711072	chr10	123684588	123711072			20	
chr10_123711072_123777483	chr10	123711072	123777483			20	
chr10_123777483_123788259	chr10	123777483	123788259			20	
chr10_123788259_123800696	chr10	123788259	123800696			20	
chr10_123800696_123862747	chr10	123800696	123862747			20	
chr10_123862747_123894668	chr10	123862747	123894668			20	
chr10_123894668_123918916	chr10	123894668	123918916			20	
chr10_123918916_123943507	chr10	123918916	123943507			20	
chr10_123943507_124000114	chr10	123943507	124000114			20	
chr10_124000114_124037825	chr10	124000114	124037825			20	
chr10_124037825_124109985	chr10	124037825	124109985			20	
chr10_124109985_124142748	chr10	124109985	124142748			20	
chr10_124142748_124267363	chr10	124142748	124267363			20	
chr10_124267363_124287745	chr10	124267363	124287745			20	
chr10_124287745_124325553	chr10	124287745	124325553			20	
chr10_124325553_124348534	chr10	124325553	124348534			20	
chr10_124348534_124369131	chr10	124348534	124369131			20	
chr10_124369131_124433242	chr10	124369131	124433242			20	
chr10_124433242_124453688	chr10	124433242	124453688			20	
chr10_124453688_124466748	chr10	124453688	124466748			20	
chr10_124466748_124484060	chr10	124466748	124484060			20	
chr10_124484060_124496756	chr10	124484060	124496756			20	
chr10_124496756_124497559	chr10	124496756	124497559			20	
chr10_124497559_124546969	chr10	124497559	124546969			20	
chr10_124546969_124608873	chr10	124546969	124608873			20	
chr10_124608873_124625780	chr10	124608873	124625780			20	
chr10_124625780_124725883	chr10	124625780	124725883			20	
chr10_124725883_124880503	chr10	124725883	124880503			20	
chr10_124880503_124893273	chr10	124880503	124893273			20	
chr10_124893273_124996757	chr10	124893273	124996757			20	
chr10_124996757_125020396	chr10	124996757	125020396			20	
chr10_125020396_125050769	chr10	125020396	125050769			20	
chr10_125050769_125071272	chr10	125050769	125071272			20	
chr10_125071272_125097258	chr10	125071272	125097258			20	
chr10_125097258_125123701	chr10	125097258	125123701			20	
chr10_125123701_125191619	chr10	125123701	125191619			20	
chr10_125191619_125211147	chr10	125191619	125211147			20	
chr10_125211147_125219050	chr10	125211147	125219050			20	
chr10_125219050_125370017	chr10	125219050	125370017			20	
chr10_125370017_125415689	chr10	125370017	125415689			20	
chr10_125415689_125454237	chr10	125415689	125454237			20	
chr10_125454237_125505659	chr10	125454237	125505659			20	
chr10_125505659_125532955	chr10	125505659	125532955			20	
chr10_125532955_125563812	chr10	125532955	125563812			20	
chr10_125563812_125608873	chr10	125563812	125608873			20	
chr10_125608873_125690127	chr10	125608873	125690127			20	
chr10_125690127_125705213	chr10	125690127	125705213			20	
chr10_125705213_125776779	chr10	125705213	125776779			20	
chr10_125776779_125973358	chr10	125776779	125973358			20	
chr10_125973358_126041575	chr10	125973358	126041575			20	
chr10_126041575_126061029	chr10	126041575	126061029			20	
chr10_126061029_126089538	chr10	126061029	126089538			20	
chr10_126089538_126111480	chr10	126089538	126111480			20	
chr10_126111480_126134582	chr10	126111480	126134582			20	
chr10_126134582_126156863	chr10	126134582	126156863			20	
chr10_126156863_126166954	chr10	126156863	126166954			20	
chr10_126166954_126201945	chr10	126166954	126201945			20	
chr10_126201945_126225327	chr10	126201945	126225327			20	
chr10_126225327_126267061	chr10	126225327	126267061			20	
chr10_126267061_126293840	chr10	126267061	126293840			20	
chr10_126293840_126311052	chr10	126293840	126311052			20	
chr10_126311052_126405924	chr10	126311052	126405924			20	
chr10_126405924_126455510	chr10	126405924	126455510			20	
chr10_126455510_126504416	chr10	126455510	126504416			20	
chr10_126504416_126538306	chr10	126504416	126538306			20	
chr10_126538306_126563643	chr10	126538306	126563643			20	
chr10_126563643_126586142	chr10	126563643	126586142			20	
chr10_126586142_126650893	chr10	126586142	126650893			20	
chr10_126650893_126685714	chr10	126650893	126685714			20	
chr10_126685714_126705198	chr10	126685714	126705198			20	
chr10_126705198_126722411	chr10	126705198	126722411			20	
chr10_126722411_126749881	chr10	126722411	126749881			20	
chr10_126749881_126773890	chr10	126749881	126773890			20	
chr10_126773890_126855820	chr10	126773890	126855820			20	
chr10_126855820_126892768	chr10	126855820	126892768			20	
chr10_126892768_126918718	chr10	126892768	126918718			20	
chr10_126918718_126954399	chr10	126918718	126954399			20	
chr10_126954399_126997498	chr10	126954399	126997498			20	
chr10_126997498_127027971	chr10	126997498	127027971			20	
chr10_127027971_127073037	chr10	127027971	127073037			20	
chr10_127073037_127120066	chr10	127073037	127120066			20	
chr10_127120066_127214414	chr10	127120066	127214414			20	
chr10_127214414_127244122	chr10	127214414	127244122			20	
chr10_127244122_127259760	chr10	127244122	127259760			20	
chr10_127259760_127323597	chr10	127259760	127323597			20	
chr10_127323597_127340866	chr10	127323597	127340866			20	
chr10_127340866_127361624	chr10	127340866	127361624			20	
chr10_127361624_127401280	chr10	127361624	127401280			20	
chr10_127401280_127415367	chr10	127401280	127415367			20	
chr10_127415367_127438248	chr10	127415367	127438248			20	
chr10_127438248_127450378	chr10	127438248	127450378			20	
chr10_127450378_127465014	chr10	127450378	127465014			20	
chr10_127465014_127507756	chr10	127465014	127507756			20	
chr10_127507756_127523611	chr10	127507756	127523611			20	
chr10_127523611_127538522	chr10	127523611	127538522			20	
chr10_127538522_127564088	chr10	127538522	127564088			20	
chr10_127564088_127605773	chr10	127564088	127605773			20	
chr10_127605773_127640161	chr10	127605773	127640161			20	
chr10_127640161_127679881	chr10	127640161	127679881			20	
chr10_127679881_127753408	chr10	127679881	127753408			20	
chr10_127753408_127834515	chr10	127753408	127834515			20	
chr10_127834515_127847293	chr10	127834515	127847293			20	
chr10_127847293_127873061	chr10	127847293	127873061			20	
chr10_127873061_127883377	chr10	127873061	127883377			20	
chr10_127883377_127947795	chr10	127883377	127947795			20	
chr10_127947795_127961628	chr10	127947795	127961628			20	
chr10_127961628_127969149	chr10	127961628	127969149			20	
chr10_127969149_127984889	chr10	127969149	127984889			20	
chr10_127984889_128008146	chr10	127984889	128008146			20	
chr10_128008146_128032633	chr10	128008146	128032633			20	
chr10_128032633_128081003	chr10	128032633	128081003			20	
chr10_128081003_128097219	chr10	128081003	128097219			20	
chr10_128097219_128113592	chr10	128097219	128113592			20	
chr10_128113592_128143249	chr10	128113592	128143249			20	
chr10_128143249_128163873	chr10	128143249	128163873			20	
chr10_128163873_128211346	chr10	128163873	128211346			20	
chr10_128211346_128265098	chr10	128211346	128265098			20	
chr10_128265098_128314301	chr10	128265098	128314301			20	
chr10_128314301_128365607	chr10	128314301	128365607			20	
chr10_128365607_128422041	chr10	128365607	128422041			20	
chr10_128422041_128460968	chr10	128422041	128460968			20	
chr10_128460968_128485773	chr10	128460968	128485773			20	
chr10_128485773_128497299	chr10	128485773	128497299			20	
chr10_128497299_128513984	chr10	128497299	128513984			20	
chr10_128513984_128523084	chr10	128513984	128523084			20	
chr10_128523084_128549487	chr10	128523084	128549487			20	
chr10_128549487_128573617	chr10	128549487	128573617			20	
chr10_128573617_128620900	chr10	128573617	128620900			20	
chr10_128620900_128656768	chr10	128620900	128656768			20	
chr10_128656768_128682422	chr10	128656768	128682422			20	
chr10_128682422_128688740	chr10	128682422	128688740			20	
chr10_128688740_128702556	chr10	128688740	128702556			20	
chr10_128702556_128730825	chr10	128702556	128730825			20	
chr10_128730825_128747462	chr10	128730825	128747462			20	
chr10_128747462_128776563	chr10	128747462	128776563			20	
chr10_128776563_128785489	chr10	128776563	128785489			20	
chr10_128785489_128804591	chr10	128785489	128804591			20	
chr10_128804591_128837322	chr10	128804591	128837322			20	
chr10_128837322_128871374	chr10	128837322	128871374			20	
chr10_128871374_128892921	chr10	128871374	128892921			20	
chr10_128892921_128930000	chr10	128892921	128930000			20	
chr10_128930000_128952924	chr10	128930000	128952924			20	
chr10_128952924_128967342	chr10	128952924	128967342			20	
chr10_128967342_128978573	chr10	128967342	128978573			20	
chr10_128978573_128994885	chr10	128978573	128994885			20	
chr10_128994885_129031517	chr10	128994885	129031517			20	
chr10_129031517_129045875	chr10	129031517	129045875			20	
chr10_129045875_129071708	chr10	129045875	129071708			20	
chr10_129071708_129134050	chr10	129071708	129134050			20	
chr10_129134050_129148712	chr10	129134050	129148712			20	
chr10_129148712_129238219	chr10	129148712	129238219			20	
chr10_129238219_129256250	chr10	129238219	129256250			20	
chr10_129256250_129279597	chr10	129256250	129279597			20	
chr10_129279597_129350983	chr10	129279597	129350983			20	
chr10_129350983_129412413	chr10	129350983	129412413			20	
chr10_129412413_129447260	chr10	129412413	129447260			20	
chr10_129447260_129475443	chr10	129447260	129475443			20	
chr10_129475443_129568910	chr10	129475443	129568910			20	
chr10_129568910_129669547	chr10	129568910	129669547			20	
chr10_129669547_129716127	chr10	129669547	129716127			20	
chr10_129716127_129740843	chr10	129716127	129740843			20	
chr10_129740843_129800596	chr10	129740843	129800596			20	
chr10_129800596_129832239	chr10	129800596	129832239			20	
chr10_129832239_129865232	chr10	129832239	129865232			20	
chr10_129865232_129885837	chr10	129865232	129885837			20	
chr10_129885837_129896468	chr10	129885837	129896468			20	
chr10_129896468_129928457	chr10	129896468	129928457			20	
chr10_129928457_129942928	chr10	129928457	129942928			20	
chr10_129942928_129960038	chr10	129942928	129960038			20	
chr10_129960038_130017410	chr10	129960038	130017410			20	
chr10_130017410_130047430	chr10	130017410	130047430			20	
chr10_130047430_130129242	chr10	130047430	130129242			20	
chr10_130129242_130191772	chr10	130129242	130191772			20	
chr10_130191772_130199507	chr10	130191772	130199507			20	
chr10_130199507_130214164	chr10	130199507	130214164			20	
chr10_130214164_130250587	chr10	130214164	130250587			20	
chr10_130250587_130338680	chr10	130250587	130338680			20	
chr10_130338680_130354325	chr10	130338680	130354325			20	
chr10_130354325_130370115	chr10	130354325	130370115			20	
chr10_130370115_130396583	chr10	130370115	130396583			20	
chr10_130396583_130398350	chr10	130396583	130398350			20	
chr10_130398350_130454815	chr10	130398350	130454815			20	
chr10_130454815_130480929	chr10	130454815	130480929			20	
chr10_130480929_130556742	chr10	130480929	130556742			20	
chr10_130556742_130620551	chr10	130556742	130620551			20	
chr10_130620551_130742402	chr10	130620551	130742402			20	
chr10_130742402_130779167	chr10	130742402	130779167			20	
chr10_130779167_130787800	chr10	130779167	130787800			20	
chr10_130787800_130801900	chr10	130787800	130801900			20	
chr10_130801900_130836201	chr10	130801900	130836201			20	
chr10_130836201_130849758	chr10	130836201	130849758			20	
chr10_130849758_130864908	chr10	130849758	130864908			20	
